City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
295,Constitucion,-35.3333,-72.4167,58.39,62,99,13.76,CL,2021-05-29 18:33:39
296,Geraldton,-28.7667,114.6,64.13,82,40,14.09,AU,2021-05-29 18:33:39
297,Lata,40.1629,-8.3327,66.34,73,0,5.14,PT,2021-05-29 18:33:40
298,Nome,64.5011,-165.4064,48.16,34,1,16.11,US,2021-05-29 18:33:40
299,Puri,19.8,85.85,88.0,89,75,13.78,IN,2021-05-29 18:33:41
300,Malanje,-9.5402,16.341,65.5,50,7,2.37,AO,2021-05-29 18:33:41
301,Cehegin,38.0924,-1.7985,79.0,43,44,8.01,ES,2021-05-29 18:33:42
302,Mehamn,71.0357,27.8492,40.89,82,98,14.9,NO,2021-05-29 18:32:18
303,Henties Bay,-22.116,14.2845,58.86,78,88,7.74,NA,2021-05-29 18:33:42
304,Payo,-3.7508,103.6372,72.64,98,100,1.39,ID,2021-05-29 18:33:42
305,Sitka,57.0531,-135.33,51.69,71,90,8.05,US,2021-05-29 18:33:43
306,Pangnirtung,66.1451,-65.7125,35.6,69,40,13.8,CA,2021-05-29 18:33:43
307,Singkang,2.1006,102.7994,80.49,88,100,2.46,MY,2021-05-29 18:33:44
308,Camacha,33.0833,-16.3333,66.96,73,40,18.41,PT,2021-05-29 18:33:44
309,Lenger,42.183,69.8839,72.84,52,100,5.39,KZ,2021-05-29 18:33:44
310,Nishihara,26.1842,127.7558,70.88,94,75,14.92,JP,2021-05-29 18:33:45
311,Ferry Pass,30.5102,-87.2125,89.01,48,1,8.05,US,2021-05-29 18:33:45
312,Ust-Kan,50.9276,84.761,39.0,90,6,1.66,RU,2021-05-29 18:33:46
313,Ixtapa,20.7,-105.2,83.43,65,1,12.66,MX,2021-05-29 18:30:06
314,Port Blair,11.6667,92.75,81.05,83,100,6.33,IN,2021-05-29 18:33:47
315,Bairiki,1.3292,172.9752,82.4,78,75,10.36,KI,2021-05-29 18:33:47
316,Ipira,-12.1583,-39.7372,83.35,41,100,10.94,BR,2021-05-29 18:32:14
317,Caucaia,-3.7361,-38.6531,85.95,70,20,6.4,BR,2021-05-29 18:33:09
318,Vicuna,-30.0319,-70.7081,60.8,72,0,12.66,CL,2021-05-29 18:33:48
319,Altamont,42.2068,-121.7372,74.79,26,1,1.99,US,2021-05-29 18:33:48
320,Ariquemes,-9.9133,-63.0408,91.29,43,16,2.01,BR,2021-05-29 18:33:49
321,Souillac,-20.5167,57.5167,75.58,94,40,6.44,MU,2021-05-29 18:33:50
322,Kirakira,-10.4544,161.9205,76.39,93,100,2.93,SB,2021-05-29 18:33:51
323,Sembabule,-0.0772,31.4567,64.8,86,25,5.93,UG,2021-05-29 18:33:51
324,Half Moon Bay,37.4636,-122.4286,71.49,80,90,11.5,US,2021-05-29 18:30:10
325,Angoche,-16.2325,39.9086,74.98,73,18,10.18,MZ,2021-05-29 18:33:52
326,Am Timan,11.0297,20.2827,95.4,23,28,3.47,TD,2021-05-29 18:33:53
327,Coahuayana,18.7333,-103.6833,87.8,35,40,11.5,MX,2021-05-29 18:33:54
328,Los Llanos De Aridane,28.6585,-17.9182,71.6,64,20,12.66,ES,2021-05-29 18:33:55
329,San Cristobal,7.7669,-72.225,71.78,75,64,4.47,VE,2021-05-29 18:33:55
330,Fonte Boa,-2.4959,-66.2662,90.48,51,34,3.44,BR,2021-05-29 18:33:55
331,Birao,10.2849,22.7882,96.15,21,99,8.01,CF,2021-05-29 18:33:56
332,Sobolevo,54.4299,31.8996,52.41,90,100,9.93,RU,2021-05-29 18:33:56
333,Nadym,65.5333,72.5167,54.64,86,100,20.58,RU,2021-05-29 18:33:56
334,Kavaratti,10.5669,72.642,83.21,75,84,15.99,IN,2021-05-29 18:30:52
335,Morondava,-20.2833,44.2833,72.25,74,0,5.01,MG,2021-05-29 18:33:57
336,Atbasar,51.8,68.3333,62.89,34,65,11.54,KZ,2021-05-29 18:33:56
337,Palauig,15.435,119.9045,83.37,75,84,3.71,PH,2021-05-29 18:33:46
338,Kabare,-2.4683,28.8242,62.31,94,59,1.25,CD,2021-05-29 18:33:58
339,Susangerd,31.5608,48.1831,100.42,7,0,11.21,IR,2021-05-29 18:33:58
340,Vilhena,-12.7406,-60.1458,88.02,40,20,3.44,BR,2021-05-29 18:32:05
341,Eydhafushi,5.1033,73.0708,83.35,74,91,21.68,MV,2021-05-29 18:33:59
342,Hambantota,6.1241,81.1185,79.14,94,20,19.3,LK,2021-05-29 18:30:22
343,East London,-33.0153,27.9116,63.54,63,0,14.97,ZA,2021-05-29 18:33:59
344,Marks,51.7111,46.7486,67.24,92,100,7.67,RU,2021-05-29 18:31:17
345,Cobija,-11.0267,-68.7692,91.4,58,75,6.91,BO,2021-05-29 18:34:00
346,Katangli,51.7102,143.2326,34.83,96,100,13.22,RU,2021-05-29 18:34:00
347,Pevek,69.7008,170.3133,41.47,60,0,10.89,RU,2021-05-29 18:34:01
348,Chabahar,25.2919,60.643,86.9,66,1,8.66,IR,2021-05-29 18:34:01
349,Manaus,-3.1019,-60.025,88.3,66,40,3.44,BR,2021-05-29 18:31:04
350,Kavali,14.9167,79.9833,88.84,59,99,12.33,IN,2021-05-29 18:34:02
351,Chuy,-33.6971,-53.4616,54.63,57,35,17.38,UY,2021-05-29 18:34:02
352,Vikulovo,56.8167,70.6107,61.72,61,1,8.72,RU,2021-05-29 18:34:03
353,Sivas,39.7916,37.0019,54.23,76,75,11.5,TR,2021-05-29 18:34:03
354,Barcelos,41.5388,-8.6151,75.0,82,0,10.36,PT,2021-05-29 18:30:20
355,Praya,14.9215,-23.5087,78.8,57,20,17.27,CV,2021-05-29 18:34:03
356,Yumen,40.2833,97.2,67.03,32,0,4.92,CN,2021-05-29 18:34:04
357,Bathsheba,13.2167,-59.5167,86.0,54,40,19.57,BB,2021-05-29 18:34:04
358,Savinka,50.0785,47.0994,66.83,81,28,8.5,RU,2021-05-29 18:34:05
359,Kamenka,51.3223,42.7678,63.68,79,95,7.23,RU,2021-05-29 18:33:30
360,Huarmey,-10.0681,-78.1522,69.31,79,41,10.83,PE,2021-05-29 18:34:05
361,Esperance,-33.8667,121.9,60.64,84,100,19.28,AU,2021-05-29 18:30:44
362,Waipawa,-41.4122,175.5153,50.0,100,75,4.61,NZ,2021-05-29 18:34:06
363,Amposta,40.7131,0.581,79.54,61,0,8.61,ES,2021-05-29 18:34:06
364,Isabela,6.7085,121.9711,75.25,81,98,4.41,PH,2021-05-29 18:34:07
365,Puerto Escondido,15.85,-97.0667,88.63,70,75,5.75,MX,2021-05-29 18:34:07
366,Luena,-11.7833,19.9167,57.49,39,8,3.38,AO,2021-05-29 18:34:07
367,Namatanai,-3.6667,152.4333,79.32,84,100,6.33,PG,2021-05-29 18:30:19
368,Bansang,13.4333,-14.65,107.6,16,0,2.3,GM,2021-05-29 18:34:08
369,Nalut,30.3333,10.85,97.14,9,98,8.61,LY,2021-05-29 18:34:08
370,Rock Springs,41.5875,-109.2029,70.0,12,1,11.5,US,2021-05-29 18:31:56
371,Lasa,46.6166,10.7002,69.8,54,40,6.91,IT,2021-05-29 18:34:09
372,Fairbanks,64.8378,-147.7164,45.0,39,90,13.8,US,2021-05-29 18:34:09
373,Tasiilaq,65.6145,-37.6368,37.56,95,100,16.35,GL,2021-05-29 18:30:23
374,Turbat,26.0023,63.044,91.74,39,3,5.84,PK,2021-05-29 18:34:10
375,Marienburg,54.0359,19.0266,52.88,93,1,8.66,PL,2021-05-29 18:34:11
376,Harindanga,22.0383,88.3214,84.18,83,13,10.78,IN,2021-05-29 18:34:11
377,Bantogon,6.5333,124.0333,78.4,80,93,3.58,PH,2021-05-29 18:34:11
378,Codrington,-38.2667,141.9667,39.9,94,3,6.49,AU,2021-05-29 18:34:12
379,Fort Nelson,58.8053,-122.7002,62.6,29,75,10.36,CA,2021-05-29 18:34:12
380,Yartsevo,55.0667,32.6964,50.76,92,90,7.9,RU,2021-05-29 18:34:13
381,Opuwo,-18.0607,13.84,64.99,26,0,7.52,NA,2021-05-29 18:34:13
382,Maragogi,-9.0122,-35.2225,79.57,70,18,7.58,BR,2021-05-29 18:32:35
383,Lagoa,39.05,-27.9833,63.9,73,17,8.01,PT,2021-05-29 18:31:39
384,Santa Maria,-29.6842,-53.8069,69.1,40,0,8.79,BR,2021-05-29 18:34:14
385,Ballina,-28.8667,153.5667,57.16,72,75,10.36,AU,2021-05-29 18:34:14
386,Biak,-0.9131,122.8766,76.51,85,51,5.55,ID,2021-05-29 18:34:14
387,Zhengjiatun,43.5064,123.5064,58.98,40,100,6.85,CN,2021-05-29 18:34:15
388,Marrakesh,31.6315,-8.0083,82.47,44,40,9.22,MA,2021-05-29 18:31:46
389,Manggar,-2.8833,108.2667,78.46,84,96,3.36,ID,2021-05-29 18:34:16
390,Balkanabat,39.5108,54.3671,91.47,23,0,6.42,TM,2021-05-29 18:34:16
391,Korla,41.7597,86.1469,76.03,31,100,20.58,CN,2021-05-29 18:34:17
392,Itoman,26.1247,127.6694,71.62,94,75,8.05,JP,2021-05-29 18:34:17
393,Belmonte,-15.8631,-38.8828,81.1,72,100,6.22,BR,2021-05-29 18:30:55
394,Haapiti,-17.5667,-149.8667,80.33,72,96,12.3,PF,2021-05-29 18:34:17
395,Annaberg-Buchholz,50.5795,13.0063,52.34,99,65,4.68,DE,2021-05-29 18:34:18
396,Araripe,-7.2125,-40.0461,85.42,33,77,8.1,BR,2021-05-29 18:34:18
397,Kingseat,56.0974,-3.4084,63.34,88,75,1.99,GB,2021-05-29 18:34:18
398,La Ronge,55.1001,-105.2842,46.65,76,90,12.66,CA,2021-05-29 18:34:19
399,Gimbi,9.1667,35.8333,58.91,71,6,3.02,ET,2021-05-29 18:34:19
400,Necochea,-38.5473,-58.7368,51.04,52,61,22.08,AR,2021-05-29 18:34:19
401,Paamiut,61.994,-49.6678,35.89,93,100,8.1,GL,2021-05-29 18:34:20
402,Pavlodar,52.3,76.95,57.0,41,0,9.98,KZ,2021-05-29 18:31:48
403,Tsaratanana,-16.7833,47.65,73.47,67,57,3.8,MG,2021-05-29 18:34:20
404,Pasni,25.2631,63.471,85.21,77,4,11.36,PK,2021-05-29 18:34:21
405,Lachute,45.6501,-74.3325,64.35,31,1,9.1,CA,2021-05-29 18:34:21
406,Anastacio,-20.4836,-55.8069,94.53,25,100,10.65,BR,2021-05-29 18:34:21
407,Pacific Grove,36.6177,-121.9166,72.77,86,90,5.01,US,2021-05-29 18:34:21
408,Abu Dhabi,24.4667,54.3667,89.71,70,0,7.09,AE,2021-05-29 18:30:27
409,Nargana,9.4428,-78.5906,81.25,78,50,4.43,PA,2021-05-29 18:34:22
410,Takoradi,4.8845,-1.7554,80.83,83,98,6.98,GH,2021-05-29 18:30:04
411,Kwakoa,-3.7667,37.7167,70.36,72,100,5.46,TZ,2021-05-29 18:34:22
412,Havoysund,70.9963,24.6622,41.88,92,100,23.67,NO,2021-05-29 18:34:23
413,Mahabaleshwar,17.9167,73.6667,65.8,87,100,1.66,IN,2021-05-29 18:34:23
414,Trzebiatow,54.0615,15.2648,53.6,62,20,16.11,PL,2021-05-29 18:34:24
415,Gurun,5.8172,100.4738,83.97,92,100,2.86,MY,2021-05-29 18:34:24
416,Asau,46.4333,26.4,58.39,94,93,0.6,RO,2021-05-29 18:34:25
417,Salvador,13.8333,-88.9167,86.05,39,79,0.22,SV,2021-05-29 18:30:18
418,Kieta,-6.2167,155.6333,76.68,90,97,3.11,PG,2021-05-29 18:34:25
419,Angoram,-4.0625,144.0661,73.72,99,88,2.13,PG,2021-05-29 18:34:25
420,Beringovskiy,63.05,179.3167,31.3,83,7,10.36,RU,2021-05-29 18:34:26
421,Mandaon,12.2259,123.2842,81.52,82,100,2.51,PH,2021-05-29 18:34:26
422,Kenai,60.5544,-151.2583,50.02,93,90,9.22,US,2021-05-29 18:34:27
423,Dingle,10.9995,122.6711,77.83,91,96,2.17,PH,2021-05-29 18:32:02
424,Bubaque,11.2833,-15.8333,79.34,69,64,18.61,GW,2021-05-29 18:34:27
425,Saint George,37.1041,-113.5841,89.64,13,1,1.01,US,2021-05-29 18:31:02
426,Mandapam,9.2833,79.1167,85.33,74,76,13.65,IN,2021-05-29 18:34:28
427,Sioux Lookout,50.1001,-91.917,62.98,31,75,10.36,CA,2021-05-29 18:34:28
428,Moose Factory,51.2585,-80.6094,62.6,36,1,5.75,CA,2021-05-29 18:34:29
429,Sur,22.5667,59.5289,89.06,52,9,11.36,OM,2021-05-29 18:34:29
430,Westport,41.1415,-73.3579,51.84,90,90,1.01,US,2021-05-29 18:30:57
431,Krasnoselkup,65.7,82.4667,38.25,52,17,10.22,RU,2021-05-29 18:34:30
432,Arica,-18.475,-70.3042,72.95,64,0,5.46,CL,2021-05-29 18:31:40
433,Kysyl-Syr,63.8986,122.7617,53.17,60,58,1.19,RU,2021-05-29 18:34:31
434,Nizhniy Tsasuchey,50.5167,115.1333,50.49,44,98,13.96,RU,2021-05-29 18:34:31
435,Mortka,59.3322,66.0214,59.11,67,66,6.4,RU,2021-05-29 18:34:32
436,Aitape,-3.1374,142.3475,78.6,87,98,4.18,PG,2021-05-29 18:34:33
437,Taubate,-23.0264,-45.5553,83.7,57,40,10.36,BR,2021-05-29 18:34:33
438,Cahors,44.4167,1.3333,71.1,76,100,7.65,FR,2021-05-29 18:34:33
439,Quibdo,5.6947,-76.6611,86.74,69,64,5.12,CO,2021-05-29 18:34:34
440,Ntcheu,-14.8203,34.6359,57.72,54,0,1.25,MW,2021-05-29 18:34:34
441,Waddan,29.1614,16.139,94.84,11,56,11.99,LY,2021-05-29 18:34:35
442,Flinders,-34.5833,150.8552,54.21,71,92,4.0,AU,2021-05-29 18:34:35
443,North Platte,41.1239,-100.7654,57.09,83,90,3.0,US,2021-05-29 18:34:36
444,Ledyard,41.4398,-72.0142,49.51,86,90,5.01,US,2021-05-29 18:34:36
445,Nha Trang,12.25,109.1833,78.8,85,88,5.26,VN,2021-05-29 18:32:55
446,Mayang Imphal,24.6167,93.8833,72.05,85,78,2.28,IN,2021-05-29 18:34:37
447,Pansemal,21.65,74.7,84.87,64,99,13.98,IN,2021-05-29 18:34:37
448,Gazanjyk,39.2446,55.5154,95.76,13,0,5.84,TM,2021-05-29 18:34:38
449,Shiyan,32.6475,110.7781,69.12,82,100,4.38,CN,2021-05-29 18:34:38
450,Neiafu,-18.65,-173.9833,70.48,100,40,0.0,TO,2021-05-29 18:34:39
451,Soubre,5.7856,-6.6083,79.25,82,94,4.47,CI,2021-05-29 18:34:39
452,Zeya,53.75,127.2667,45.72,91,100,3.22,RU,2021-05-29 18:34:40
453,Lompoc,34.6391,-120.4579,64.85,74,90,13.8,US,2021-05-29 18:32:38
454,Esmeraldas,-19.7625,-44.3139,87.04,43,100,3.18,BR,2021-05-29 18:34:40
455,Helena,46.5927,-112.0361,63.0,33,20,4.61,US,2021-05-29 18:34:41
456,Gorontalo,0.5412,123.0595,75.22,94,87,1.54,ID,2021-05-29 18:34:41
457,Linhares,-19.3911,-40.0722,84.45,55,9,8.52,BR,2021-05-29 18:34:41
458,Mugan,35.9404,101.3842,53.8,50,4,5.19,CN,2021-05-29 18:34:42
459,Abu Samrah,35.3029,37.1841,69.71,52,0,8.12,SY,2021-05-29 18:34:42
460,Kreminna,49.0495,38.2179,62.28,91,100,4.7,UA,2021-05-29 18:34:42
461,Iisalmi,63.5592,27.1907,48.2,43,0,6.91,FI,2021-05-29 18:34:43
462,Islamkot,24.6997,70.177,82.56,78,8,16.58,PK,2021-05-29 18:34:43
463,Belyy Yar,53.6039,91.3903,42.69,93,74,2.68,RU,2021-05-29 18:34:44
464,Severnyy,50.677,36.5532,66.24,77,75,2.24,RU,2021-05-29 18:34:44
465,Lazdijai,54.2333,23.5167,48.2,92,12,7.54,LT,2021-05-29 18:34:45
466,Saint Anthony,45.0205,-93.218,64.0,34,1,6.91,US,2021-05-29 18:34:15
467,Udachnyy,66.4167,112.4,50.02,65,2,6.8,RU,2021-05-29 18:34:45
468,Shingu,33.7333,135.9833,60.91,69,100,4.34,JP,2021-05-29 18:34:45
469,Zhigansk,66.7697,123.3711,45.03,68,3,5.41,RU,2021-05-29 18:34:46
470,Hatillo,18.4863,-66.8254,82.0,83,90,5.75,PR,2021-05-29 18:34:46
471,Olinda,-8.0089,-34.8553,80.33,65,20,11.83,BR,2021-05-29 18:33:40
472,Shubarkuduk,49.1447,56.4872,70.11,59,0,16.17,KZ,2021-05-29 18:34:47
473,Zhongxing,33.7039,118.6792,70.77,81,34,7.27,CN,2021-05-29 18:34:47
474,Nassau,40.7507,-73.5829,51.73,84,90,5.99,US,2021-05-29 18:33:28
475,Jiangyou,31.7667,104.7167,68.23,79,97,1.43,CN,2021-05-29 18:34:47
476,Sechelt,49.4664,-123.7694,64.99,87,16,12.66,CA,2021-05-29 18:33:57
477,Agadir,30.4202,-9.5982,77.45,65,100,12.19,MA,2021-05-29 18:32:27
478,Svetlyy,54.675,20.1347,51.85,90,5,10.13,RU,2021-05-29 18:34:48
479,Batemans Bay,-35.7167,150.1833,50.92,70,75,8.59,AU,2021-05-29 18:30:10
480,Vardo,70.3705,31.1107,39.56,76,44,13.51,NO,2021-05-29 18:34:48
481,Wilhelmsburg,48.1057,15.6054,58.3,82,12,1.34,AT,2021-05-29 18:34:49
482,Jacareacanga,-6.2222,-57.7528,94.5,33,17,3.11,BR,2021-05-29 18:34:49
483,Pontes E Lacerda,-15.2261,-59.3353,93.7,28,82,7.65,BR,2021-05-29 18:34:49
484,Kahului,20.8947,-156.47,79.97,68,20,4.61,US,2021-05-29 18:30:37
485,Bogorodskoye,56.55,37.8833,47.05,88,100,12.73,RU,2021-05-29 18:34:50
486,Mirabad,30.4362,61.8383,92.01,13,0,11.07,AF,2021-05-29 18:34:50
487,Taoudenni,22.6783,-3.9836,106.99,6,27,10.49,ML,2021-05-29 18:32:41
488,Guerrero Negro,27.9769,-114.0611,67.77,61,68,17.63,MX,2021-05-29 18:34:50
489,Nanortalik,60.1432,-45.2371,37.0,87,100,7.63,GL,2021-05-29 18:34:51
490,Maroantsetra,-15.4333,49.7333,73.83,84,49,1.34,MG,2021-05-29 18:34:51
491,Aktash,50.3,87.7333,30.52,84,0,4.18,RU,2021-05-29 18:34:52
492,Nelson Bay,-32.7167,152.15,51.01,93,90,9.22,AU,2021-05-29 18:34:52
493,Balyaga,51.1507,108.921,34.74,85,55,0.6,RU,2021-05-29 18:34:53
494,Havre-Saint-Pierre,50.2334,-63.5986,52.16,54,20,21.85,CA,2021-05-29 18:34:53
495,Ahuimanu,21.4447,-157.8378,79.0,69,20,10.36,US,2021-05-29 18:34:54
496,San Ramon,37.7799,-121.978,69.01,59,20,11.5,US,2021-05-29 18:33:31
497,Ust-Nera,64.5667,143.2,40.82,100,100,3.56,RU,2021-05-29 18:34:54
498,Coyah,9.75,-13.4167,85.15,73,89,4.72,GN,2021-05-29 18:34:55
499,Bogalusa,30.791,-89.8487,84.76,58,40,4.61,US,2021-05-29 18:34:55
500,Egvekinot,66.3167,-179.1667,35.26,55,24,6.62,RU,2021-05-29 18:34:55
501,Dicabisagan,17.0818,122.4157,79.39,86,92,4.25,PH,2021-05-29 18:34:56
502,Khorramshahr,30.4397,48.1664,96.75,22,0,0.0,IR,2021-05-29 18:34:56
503,Ipixuna,-1.7625,-48.8043,85.95,71,97,3.02,BR,2021-05-29 18:34:56
504,Wawa,9.9022,4.4192,90.01,42,46,3.53,NG,2021-05-29 18:34:57
505,Gaziantep,37.0594,37.3825,67.93,56,0,10.4,TR,2021-05-29 18:34:57
506,Liverpool,53.4106,-2.9779,67.95,73,24,1.99,GB,2021-05-29 18:34:58
507,San Quintin,30.4833,-115.95,65.7,66,3,19.77,MX,2021-05-29 18:34:58
508,Gondar,12.6,37.4667,71.02,22,45,17.43,ET,2021-05-29 18:33:27
509,Evensk,61.95,159.2333,40.89,77,100,3.02,RU,2021-05-29 18:34:58
510,Mao,39.8885,4.2658,70.36,64,0,5.75,ES,2021-05-29 18:33:13
511,De Aar,-30.6497,24.0123,49.64,47,99,11.48,ZA,2021-05-29 18:34:59
512,Schwandorf,49.3262,12.1093,59.88,72,6,6.8,DE,2021-05-29 18:34:59
513,Tshikapa,-6.4167,20.8,78.24,42,90,2.62,CD,2021-05-29 18:35:00
514,Kununurra,-15.7667,128.7333,58.98,82,100,2.3,AU,2021-05-29 18:35:00
515,Ardakan,32.31,54.0175,89.6,10,0,6.91,IR,2021-05-29 18:35:01
516,Llangefni,53.2556,-4.3106,61.0,77,90,6.91,GB,2021-05-29 18:35:01
517,Matara,5.9485,80.5353,78.98,87,26,13.49,LK,2021-05-29 18:34:31
518,Kailua,21.4022,-157.7394,81.07,69,20,10.36,US,2021-05-29 18:35:02
519,Petatlan,17.5167,-101.2667,91.2,47,100,7.81,MX,2021-05-29 18:35:02
520,Arman,59.7,150.1667,36.28,98,100,2.91,RU,2021-05-29 18:32:13
521,Mujiayingzi,42.1167,118.7833,58.28,41,100,5.99,CN,2021-05-29 18:35:02
522,Wanning,18.8003,110.3967,81.09,89,100,11.34,CN,2021-05-29 18:35:03
523,Chaman,30.9236,66.4512,80.31,14,0,3.15,PK,2021-05-29 18:35:04
524,Kaa-Khem,51.6833,94.7333,41.86,65,34,6.04,RU,2021-05-29 18:35:04
525,Skiathos,39.1623,23.4909,71.69,72,59,7.0,GR,2021-05-29 18:35:05
526,Roebourne,-20.7833,117.1333,73.76,71,100,4.94,AU,2021-05-29 18:31:02
527,Alekseyevsk,57.8406,108.3492,36.0,87,100,2.66,RU,2021-05-29 18:35:05
528,Lodwar,3.1191,35.5973,87.31,38,8,14.81,KE,2021-05-29 18:35:06
529,Paciran,-6.8767,112.3761,77.9,86,99,4.83,ID,2021-05-29 18:35:06
530,Dovolnoye,54.4958,79.6671,57.58,47,100,8.23,RU,2021-05-29 18:35:06
531,Kafue,-15.7691,28.1814,57.06,38,0,3.94,ZM,2021-05-29 18:35:06
532,Marigot,18.0667,-63.0833,86.22,67,75,16.11,MF,2021-05-29 18:35:07
533,Puerto Del Rosario,28.5004,-13.8627,73.08,73,20,10.36,ES,2021-05-29 18:35:07
534,Hasaki,35.7333,140.8333,66.6,77,98,10.07,JP,2021-05-29 18:32:34
535,Bonthe,7.5264,-12.505,82.67,77,29,7.78,SL,2021-05-29 18:35:08
536,Mitchell,43.7094,-98.0298,56.1,70,90,8.99,US,2021-05-29 18:34:30
537,Ambon,-3.6954,128.1814,79.65,82,100,5.95,ID,2021-05-29 18:35:08
538,Taree,-31.9,152.4667,51.73,87,75,8.05,AU,2021-05-29 18:35:08
539,Port Hedland,-20.3167,118.5667,69.85,78,99,6.91,AU,2021-05-29 18:35:09
540,Wewak,-3.5534,143.6268,79.05,89,94,7.36,PG,2021-05-29 18:35:09
541,Eenhana,-17.4667,16.3333,65.95,24,0,4.5,NA,2021-05-29 18:35:10
542,Naze,28.3667,129.4833,65.08,88,100,3.74,JP,2021-05-29 18:35:10
543,Flin Flon,54.7682,-101.865,48.2,93,90,13.8,CA,2021-05-29 18:35:10
544,Nouadhibou,20.931,-17.0347,68.0,83,93,18.41,MR,2021-05-29 18:35:11
545,Burnie,-41.0667,145.9167,38.95,78,11,4.05,AU,2021-05-29 18:35:12
546,Jurm,36.8648,70.8342,65.7,57,0,1.74,AF,2021-05-29 18:35:12
547,Mosquera,4.7059,-74.2302,56.95,94,100,3.56,CO,2021-05-29 18:35:12
548,Dasoguz,41.8363,59.9666,86.11,37,0,9.95,TM,2021-05-29 18:32:14
549,Kudahuvadhoo,2.6708,72.8944,84.07,69,97,20.31,MV,2021-05-29 18:35:13
550,Thinadhoo,0.5333,72.9333,84.18,71,99,19.8,MV,2021-05-29 18:30:41
551,Kropotkin,45.4375,40.5756,62.28,91,100,12.73,RU,2021-05-29 18:35:13
552,Finschhafen,-6.6024,147.8681,78.4,82,71,6.04,PG,2021-05-29 18:35:14
553,Grand Gaube,-20.0064,57.6608,75.6,90,10,3.0,MU,2021-05-29 18:35:14
554,Pasighat,28.0667,95.3333,75.88,94,99,4.0,IN,2021-05-29 18:35:14
555,Mugi,42.2994,47.4208,48.58,82,71,4.68,RU,2021-05-29 18:35:15
556,Assomada,15.1,-23.6833,78.8,57,20,17.27,CV,2021-05-29 18:35:15
557,Visakhapatnam,17.69,83.2093,82.29,78,75,2.3,IN,2021-05-29 18:35:16
558,Santa Isabel Do Rio Negro,-0.4139,-65.0192,83.62,78,86,2.15,BR,2021-05-29 18:35:16
559,Prince Rupert,54.3161,-130.3201,53.69,64,75,4.61,CA,2021-05-29 18:35:16
560,Carauari,-4.8828,-66.8958,84.15,71,95,2.28,BR,2021-05-29 18:35:17
561,Nagato,34.3833,131.2,62.51,64,50,4.63,JP,2021-05-29 18:31:18
562,Carhuamayo,-10.9167,-76.0333,53.65,39,17,7.14,PE,2021-05-29 18:35:18
563,Maloy,61.9353,5.1136,70.0,83,19,5.59,NO,2021-05-29 18:35:18
564,Cockburn Town,21.4612,-71.1419,82.36,69,40,9.22,TC,2021-05-29 18:32:35
